ident,type,name,latitude_deg,longitude_deg,elevation_ft,state,iata_code
RKSO,large_airport,Osan Air Base,37.090599,127.029999,38,41,OSN
RKSW,medium_airport,Suwon Airport,37.23939896,127.0070038,88,41,SWU
VQ10,small_airport,Yongphulla Airport,27.256399,91.514503,9000,41,YON
VTED,small_airport,Udorn Air Base,17.38299942,102.8000031,,41,BAO
VTUD,medium_airport,Udon Thani Airport,17.38640022,102.788002,579,41,UTH
ZHAY,small_airport,Anyang Airport,36.1339,114.344002,,41,AYN
ZHCC,large_airport,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,495,41,CGO
ZHLY,small_airport,Luoyang Airport,34.74110031,112.3880005,840,41,LYA
ZHNY,small_airport,Nanyang Jiangying Airport,32.980801,112.614998,840,41,NNY
ZMMN,medium_airport,Mörön Airport,49.66329956,100.098999,4272,41,MXV
LGLR,small_airport,Larisa Air Base,39.650253,22.4655,241,42,LRA
LIMG,medium_airport,Villanova D'Albenga International Airport,44.050598,8.12743,148,42,ALL
LIMJ,large_airport,Genoa Cristoforo Colombo Airport,44.4133,8.8375,13,42,GOA
LIQW,medium_airport,Sarzana-Luni Air Base,44.088001,9.98795,45,42,QLP
LTAN,medium_airport,Konya Airport,37.979,32.561901,3392,42,KYA
RJDB,medium_airport,Iki Airport,33.74900055,129.7850037,41,42,IKI
RJDT,medium_airport,Tsushima Airport,34.28490067,129.3309937,213,42,TSJ
RJDU,small_airport,JMSDF Omura Air Base,32.928046,129.934168,,42,OMJ
RJFE,medium_airport,Fukue Airport,32.66630173,128.8329926,273,42,FUJ
RJFU,medium_airport,Nagasaki Airport,32.91690063,129.9140015,15,42,NGS
RKNN,medium_airport,Gangneung Airport (K-18),37.753601,128.943915,35,42,KAG
RKNW,medium_airport,Wonju/Hoengseong Air Base (K-38/K-46),37.441201,127.963858,329,42,WJU
RKNY,medium_airport,Yangyang International Airport,38.061298,128.669006,241,42,YNY
VTUL,medium_airport,Loei Airport,17.43910027,101.7220001,860,42,LOE
ZBHD,medium_airport,Handan Airport,36.52583333,114.4255556,229,42,HDG
ZHES,small_airport,Enshi Airport,30.32029915,109.4850006,1605,42,ENH
ZHGH,medium_airport,Guangzhou MR Air Base,32.38940048,111.6949997,,42,LHK
ZHHH,large_airport,Wuhan Tianhe International Airport,30.7838,114.208,113,42,WUH
ZHSN,medium_airport,Shennongjia Hongping Airport,31.626,110.34,8365,42,HPG
ZHSS,small_airport,Shashi Airport,30.324289,112.279861,112,42,SHS
ZHSY,medium_airport,Shiyan Wudangshan Airport,32.591667,110.907778,,42,WDS
ZHXF,small_airport,Xiangyang Liuji Airport,32.1506,112.291,,42,XFN
ZHYC,medium_airport,Yichang Sanxia Airport,30.55655,111.479988,673,42,YIH
LGBL,medium_airport,Nea Anchialos National Airport,39.219601,22.7943,83,43,VOL
LGSK,medium_airport,Skiathos Island National Airport,39.17710114,23.50370026,54,43,JSI
LTBZ,small_airport,Zafer Airport,39.113079,30.128111,3327,43,KZR
RJDA,small_airport,Amakusa Airport,32.482498,130.158997,340,43,AXJ
RJFT,medium_airport,Kumamoto Airport,32.83729935,130.8549957,642,43,KMJ
RKTU,large_airport,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.717008,127.498741,191,43,CJJ
UKFF,large_airport,Simferopol International Airport,45.0522,33.975101,639,43,SIP
UKFK,small_airport,Kerch Airport,45.37250137,36.40140152,171,43,KHC
VVCS,medium_airport,Con Dao Airport,8.73183,106.633003,20,43,VCS
VVVT,small_airport,Vung Tau Airport,10.37250042,107.0950012,13,43,VTG
YYA,medium_airport,Yueyang Sanhe Airport,29.311699,113.281574,230,43,YYA
ZGCD,medium_airport,Changde Airport,28.91889954,111.6399994,128,43,CGD
ZGCJ,medium_airport,Zhijiang Airport,27.44111111,109.7,882,43,HJJ
ZGDY,small_airport,Dayong Airport,29.1028,110.443001,692,43,DYG
ZGHA,large_airport,Changsha Huanghua International Airport,28.18919945,113.2200012,217,43,CSX
ZGHY,small_airport,Hengyang Nanyue Airport,26.9053,112.627998,,43,HNY
ZGLG,medium_airport,Lingling Airport,26.338661,111.610043,340,43,LLF
ZGSY,medium_airport,Shaoyang Wugang Airport,26.802,110.642,1444,43,WGN
ZMBS,small_airport,Bulgan Sum Airport,46.100601,91.584198,3921,43,HBU
ZMKD,medium_airport,Khovd Airport,47.95410156,91.62819672,4898,43,HVD
CN-0061,medium_airport,Foshan Shadi Airport,23.0833,113.07,6,44,FUO
CN-0068,medium_airport,Huizhou Pingtan Airport,23.049999,114.599998,50,44,HUZ
CN-0079,medium_airport,Shaoguan Guitou Airport,24.9786,113.420998,280,44,HSC
LTAT,medium_airport,Malatya Erhaç Airport,38.43529892,38.0909996,2828,44,MLX
RJFO,medium_airport,Oita Airport,33.47940063,131.7369995,19,44,OIT
RKTA,small_airport,Taean Airport,36.59453,126.295803,16,44,QDY
RKTP,small_airport,Seosan Air Base,36.703999,126.486,39,44,HMY
ZGGG,large_airport,Guangzhou Baiyun International Airport,23.392401,113.299004,50,44,CAN
ZGMX,small_airport,Meizhou Meixian Changgangji International Airport,24.263425,116.097857,312,44,MXZ
ZGOW,medium_airport,Jieyang Chaoshan International Airport,23.552,116.5033,,44,SWA
ZGSD,medium_airport,Zhuhai Jinwan Airport,22.006399,113.375999,23,44,ZUH
ZGSZ,large_airport,Shenzhen Bao'an International Airport,22.639299,113.810997,13,44,SZX
ZGXN,small_airport,Xingning Air Base,24.1492,115.758003,,44,XIN
ZGZJ,medium_airport,Zhanjiang Xintang Airport,21.214399,110.358002,125,44,ZHA
CN-0082,medium_airport,Baise Youjiang Airport,23.7206,106.959999,490,45,AEB
DAAY,medium_airport,Mecheria Airport,33.53590012,-0.242353007,3855,45,MZW
LIDR,small_airport,Ravenna Airport,44.36391,12.224978,1,45,RAN
LIMP,medium_airport,Parma Airport,44.824501,10.2964,161,45,PMF
LIPE,large_airport,Bologna Guglielmo Marconi Airport,44.5354,11.2887,123,45,BLQ
LIPK,medium_airport,Forlì Airport,44.194801,12.0701,97,45,FRL
LIPR,medium_airport,Federico Fellini International Airport,44.020302,12.6117,40,45,RMI
RJFM,medium_airport,Miyazaki Airport,31.87719917,131.4490051,20,45,KMI
RKJK,large_airport,Kunsan Air Base,35.90380096,126.6159973,29,45,KUV
RKJU,small_airport,Jeon Ju Airport (G-703),35.87808,127.119112,96,45,CHN
VTUV,medium_airport,Roi Et Airport,16.11680031,103.7740021,451,45,ROI
WUZ,medium_airport,Wuzhou Xijiang Airport,23.40119,111.097612,,45,WUZ
ZGBH,small_airport,Beihai Fucheng Airport,21.5394,109.293999,,45,BHY
ZGHC,medium_airport,Hechi Jinchengjiang Airport,24.804344,107.710819,2221,45,HCJ
ZGKL,large_airport,Guilin Liangjiang International Airport,25.2181,110.039001,570,45,KWL
ZGNN,large_airport,Nanning Wuxu Airport,22.608299,108.171997,421,45,NNG
ZGZH,medium_airport,Liuzhou Bailian Airport,24.2075,109.390999,295,45,LZH
LTCN,medium_airport,Kahramanmaraş Airport,37.53882599,36.95352173,1723,46,KCM
RJFC,medium_airport,Yakushima Airport,30.38559914,130.6589966,124,46,KUM
RJFG,medium_airport,New Tanegashima Airport,30.60510063,130.9909973,768,46,TNE
RJFK,large_airport,Kagoshima Airport,31.80340004,130.7189941,906,46,KOJ
RJKA,medium_airport,Amami Airport,28.43059921,129.7129974,27,46,ASJ
RJKB,medium_airport,Okinoerabu Airport,27.425501,128.701004,101,46,OKE
RJKI,medium_airport,Kikai Airport,28.32130051,129.9279938,21,46,KKX
RJKN,medium_airport,Tokunoshima Airport,27.836399,128.880997,17,46,TKN
RKJB,large_airport,Muan International Airport,34.991406,126.382814,35,46,MWX
RKJY,medium_airport,Yeosu Airport,34.84230042,127.6169968,53,46,RSU
RORY,medium_airport,Yoron Airport,27.044001,128.401993,52,46,RNJ
UKLL,medium_airport,Lviv International Airport,49.8125,23.95610046,1071,46,LWO
ZJHK,large_airport,Haikou Meilan International Airport,19.9349,110.459,75,46,HAK
ZJQH,medium_airport,Qionghai Bo'ao Airport,19.13824,110.454775,30,46,BAR
ZJSY,large_airport,Sanya Phoenix International Airport,18.3029,109.412003,92,46,SYX
ZMUG,small_airport,Ulaangom Airport,50.066588,91.938273,,46,ULO
DAUE,medium_airport,El Golea Airport,30.571301,2.85959,1306,47,ELG
DAUG,medium_airport,Noumérat - Moufdi Zakaria Airport,32.38410187,3.79411006,1512,47,GHA
ISG,medium_airport,New Ishigaki Airport,24.396389,124.245,102,47,ISG
LTCR,medium_airport,Mardin Airport,37.22330093,40.63169861,1729,47,MQM
RKTH,medium_airport,Pohang Airport (G-815/K-3),35.987955,129.420383,70,47,KPO
RKTY,medium_airport,Yecheon Airbase,36.630373,128.34971,354,47,YEC
ROAH,large_airport,Naha Airport / JASDF Naha Air Base,26.195801,127.646004,12,47,OKA
RODN,large_airport,Kadena Air Base,26.351667,127.769444,143,47,DNA
ROKJ,medium_airport,Kumejima Airport,26.3635006,126.7139969,23,47,UEO
ROKR,small_airport,Kerama Airport,26.168301,127.292999,156,47,KJP
ROMD,medium_airport,Minamidaito Airport,25.8465,131.263,167,47,MMD
ROMY,medium_airport,Miyako Airport,24.78280067,125.2949982,150,47,MMY
RORA,small_airport,Aguni Airport,26.59250069,127.2409973,38,47,AGJ
RORE,medium_airport,Ie Jima Airport,26.72200012,127.7850037,246,47,IEJ
RORH,small_airport,Hateruma Airport,24.058901,123.806,43,47,HTR
RORK,medium_airport,Kitadaito Airport,25.94470024,131.3269959,80,47,KTD
RORS,medium_airport,Miyako Shimojishima Airport,24.8267,125.144997,54,47,SHI
RORT,medium_airport,Tarama Airport,24.65390015,124.6750031,36,47,TRA
ROYN,medium_airport,Yonaguni Airport,24.46689987,122.9779968,70,47,OGN
UJN,small_airport,Uljin Airport,36.777049,129.461861,191,47,UJN
VTUI,medium_airport,Sakon Nakhon Airport,17.19510078,104.1190033,529,47,SNO
VVPQ,medium_airport,Phu Quoc International Airport,10.1698,103.9931,37,47,PQC
VVRG,medium_airport,Rach Gia Airport,9.958029972,105.1323795,7,47,VKG
ZMCK,large_airport,Ulaanbaatar Chinggis Khaan International Airport,47.646916,106.819833,4482,47,UBN
LTBS,large_airport,Dalaman International Airport,36.71310043,28.79249954,20,48,DLM
LTBV,small_airport,Bodrum-Imsık Airport,37.140099,27.669701,202,48,BXN
LTFE,large_airport,Milas Bodrum International Airport,37.25059891,27.66430092,21,48,BJV
RKPE,small_airport,Jinhae Airbase/Airport (G-813/K-10),35.140248,128.696229,8,48,CHF
RKPS,medium_airport,Sacheon Air Base/Airport,35.088591,128.071747,25,48,HIN
UKON,medium_airport,Mykolaiv International Airport,47.05789948,31.9197998,184,48,NLV
VTUW,medium_airport,Nakhon Phanom Airport,17.38380051,104.6429977,587,48,KOP
LTCK,medium_airport,Muş Airport,38.74779892,41.66120148,4157,49,MSR
RKPC,large_airport,Jeju International Airport,33.51129913,126.4929962,118,49,CJU
RKPD,medium_airport,Jeongseok Airport,33.39960098,126.711998,1171,49,JDG
VVTH,medium_airport,Dong Tac Airport,13.04959965,109.3339996,20,49,TBB
XVL,small_airport,Vinh Long Airfield,10.2509,105.9445,27,49,XVL
CN-0034,small_airport,Dazu Air Base,29.636227,105.773621,1220,50,DZU
JIQ,medium_airport,Qianjiang Wulingshan Airport,29.51333333,108.8311111,2075,50,JIQ
LTAZ,small_airport,Nevşehir Kapadokya Airport,38.7719,34.5345,3100,50,NAV
VTCC,large_airport,Chiang Mai International Airport,18.76679993,98.96260071,1036,50,CNX
ZUCK,large_airport,Chongqing Jiangbei International Airport,29.71920013,106.6419983,1365,50,CKG
ZULP,small_airport,Liangping Airport,30.679399,107.786003,,50,LIA
ZUWS,small_airport,Chongqing Wushan Airport,31.06896,109.708958,,50,WSK
ZUWX,small_airport,Wanxian Airport,30.8017,108.433,,50,WXN
AHJ,medium_airport,Hongyuan Airport,32.53154,102.35224,11600,51,AHJ
CN-0050,medium_airport,Bao'anying Airport,26.54,101.79852,1620,51,PZI
CN-0051,small_airport,Zigong Airport,29.376484,104.625789,1133,51,ZKL
CN-0062,small_airport,Bazhong Enyang Airport,31.73842,106.644872,1804,51,BZX
LZO,medium_airport,Luzhou Yunlong Airport,29.030357,105.468407,,51,LZO
TN-0002,large_airport,Enfidha - Hammamet International Airport,36.075833,10.438611,21,51,NBE
UKOO,large_airport,Odessa International Airport,46.42679977,30.67650032,172,51,ODS
YBP,medium_airport,Yibin Wuliangye Airport,28.858431,104.526157,,51,YBP
ZMBU,medium_airport,Baruun Urt Airport,46.66030121,113.2850037,3205,51,UUN
ZUDC,medium_airport,Daocheng Yading Airport,29.323056,100.053333,14472,51,DCY
ZUDX,small_airport,Dachuan Airport,31.1302,107.4295,,51,DAX
ZUGH,small_airport,Guanghan Airport,30.9485,104.3296,1531,51,GHN
ZUGU,medium_airport,Guangyuan Airport,32.39110184,105.7020035,,51,GYS
ZUGZ,small_airport,Garze Gesar Airport,31.7575,99.554167,,51,GZG
ZUJZ,medium_airport,Jiuzhai Huanglong Airport,32.85333333,103.6822222,11327,51,JZH
ZUKD,medium_airport,Kangding Airport,30.142464,101.73872,14042,51,KGT
ZUMY,medium_airport,Mianyang Airport,31.42810059,104.7409973,,51,MIG
ZUNC,small_airport,Nanchong Gaoping Airport,30.79545,106.1626,1145,51,NAO
ZUTF,medium_airport,Chengdu Tianfu International Airport,30.31252,104.441284,1440,51,TFU
ZUUU,large_airport,Chengdu Shuangliu International Airport,30.57850075,103.9469986,1625,51,CTU
ZUXC,medium_airport,Xichang Qingshan Airport,27.9890995,102.1839981,5112,51,XIC
ZUYB,small_airport,Yibin Caiba Airport,28.80055556,104.545,924,51,YBP
DTMB,medium_airport,Monastir Habib Bourguiba International Airport,35.7580986,10.75469971,9,52,MIR
LIQL,small_airport,Lucca-Tassignano Airport,43.825825,10.577928,39,52,LCV
LIQS,medium_airport,Siena-Ampugnano Airport,43.256302,11.255,634,52,SAY
LIRJ,medium_airport,Marina Di Campo Airport,42.7603,10.2394,31,52,EBA
LIRP,large_airport,Pisa International Airport,43.683899,10.3927,6,52,PSA
LIRQ,medium_airport,Peretola Airport,43.810001,11.2051,142,52,FLR
LIRS,medium_airport,Grosseto Air Base,42.759701,11.0719,17,52,GRS
SOA,small_airport,Sóc Trăng Airport,9.5814,105.9602,20,52,SOA
TR-0025,small_airport,Ordu Giresun Airport,40.966872,38.085995,11,52,OGU
VTCL,medium_airport,Lampang Airport,18.27090073,99.5042038,811,52,LPT
ZUAS,medium_airport,Anshun Huangguoshu Airport,26.260556,105.873333,4812,52,AVA
ZUBJ,medium_airport,Bijie Feixiong Airport,27.267066,105.472097,4751,52,BFJ
ZUGY,large_airport,Longdongbao Airport,26.53849983,106.8010025,3736,52,KWE
ZUKJ,medium_airport,Kaili Airport,26.972,107.988,3115,52,KJH
ZULB,small_airport,Libo Airport,25.4525,107.961667,,52,LLB
ZUMT,medium_airport,Zunyi Maotai Airport,27.81638,106.33268,4068,52,WMT
ZUNP,medium_airport,Liping Airport,26.32217,109.1499,1620,52,HZH
ZUPS,medium_airport,Liupanshui Yuezhao Airport,26.609417,104.979,,52,LPF
ZUTR,small_airport,Tongren Fenghuang Airport,27.883333,109.308889,,52,TEN
ZUYI,medium_airport,Xingyi Airport,25.08638889,104.9594444,4150,52,ACX
ZUZY,medium_airport,Zunyi Xinzhou Airport,27.5895,107.0007,2920,52,ZYI
CN-0012,medium_airport,Yuanmou Air Base,25.73749924,101.8820038,3810,53,YUA
CN-0027,medium_airport,Baoshan Yunduan Airport,25.053301,99.168297,5453,53,BSD
CN-0040,medium_airport,Lintsang Airfield,23.73810005,100.0250015,6230,53,LNJ
NLH,medium_airport,Ninglang Luguhu Airport,27.5403,100.7593,10804,53,NLH
UA-0049,small_airport,Myrhorod Air Base,49.932,33.641,400,53,MXR
UA-0050,small_airport,Kakhnovka Airfield,49.1342,33.4766,266,53,KHU
UKHP,small_airport,Suprunovka Airport,49.5685997,34.39720154,505,53,PLV
VTPU,small_airport,Uttaradit Airport,17.61700058,100.0999985,262,53,UTR
ZMBR,small_airport,Bulagtai Resort Airport,43.74930418,104.1149855,4659,53,UGT
ZMDZ,medium_airport,Dalanzadgad Airport,43.59170151,104.4300003,4787,53,DLZ
ZPCW,medium_airport,Cangyuan Washan Airport,23.273889,99.373611,,53,CWJ
ZPDL,medium_airport,Dali Airport,25.649401,100.319,7050,53,DLU
ZPDQ,medium_airport,Diqing Airport,27.7936,99.6772,10761,53,DIG
ZPJH,medium_airport,Xishuangbanna Gasa Airport,21.97389984,100.7600021,1815,53,JHG
ZPJM,medium_airport,Lancang Jingmai Airport,22.415833,99.786389,,53,JMJ
ZPLJ,medium_airport,Lijiang Airport,26.68000031,100.2460022,,53,LJG
ZPLX,medium_airport,Dehong Mangshi Airport,24.4011,98.5317,2890,53,LUM
ZPPP,large_airport,Kunming Changshui International Airport,25.1019444,102.9291667,6903,53,KMG
ZPSM,small_airport,Pu'er Simao Airport,22.793301,100.959,,53,SYM
ZPWS,small_airport,Wenshan Puzhehei Airport,23.5583,104.3255,5217,53,WNH
ZPZT,small_airport,Zhaotong Airport,27.32559967,103.7549973,,53,ZAT
ZUTC,medium_airport,Tengchong Tuofeng Airport,24.93805556,98.48583333,6250,53,TCZ
CN-0046,medium_airport,Shigatse Air Base,29.3519,89.311401,3782,54,RKZ
LGTS,large_airport,Thessaloniki Macedonia International Airport,40.5196991,22.97089958,22,54,SKG
VTCP,medium_airport,Phrae Airport,18.13220024,100.1650009,538,54,PRH
ZUAL,medium_airport,Ngari Gunsa Airport,32.1,80.05305556,14022,54,NGQ
ZUBD,medium_airport,Qamdo Bangda Airport,30.55360031,97.10829926,14219,54,BPX
ZULS,medium_airport,Lhasa Gonggar Airport,29.29780006,90.91190338,11713,54,LXA
ZUNZ,medium_airport,Nyingchi Airport,29.30330086,94.33529663,9675,54,LZY
LGKV,medium_airport,Kavala Alexander the Great International Airport,40.9133,24.6192,18,55,KVA
LIRZ,medium_airport,Perugia San Francesco d'Assisi – Umbria International Airport,43.095901,12.5132,697,55,PEG
LTFH,small_airport,Samsun Çarşamba Airport,41.254501,36.567101,18,55,SZF
VTCN,medium_airport,Nan Airport,18.80789948,100.7829971,685,55,NNT
ZMAH,medium_airport,Arvaikheer Airport,46.25030136,102.802002,5932,55,AVK
ZMHH,small_airport,Kharkhorin Airport,47.246667,102.826111,4759,55,KHR
ZMHU,small_airport,Khujirt Airport,46.92580032,102.7730026,5522,55,HJT
LGKA,small_airport,Kastoria National Airport,40.44630051,21.28219986,2167,56,KSO
LTCL,medium_airport,Siirt Airport,37.97890091,41.8404007,2001,56,SXZ
VVPB,medium_airport,Phu Bai International Airport,16.401501,107.703003,48,56,HUI
LIPY,medium_airport,Marche Airport,43.616299,13.3623,49,57,AOI
LTCM,small_airport,Sinop Airport,42.01580048,35.06639862,20,57,NOP
VTCT,medium_airport,Chiang Rai International Airport,19.95229912,99.88289642,1280,57,CEI
ZMDN,small_airport,Donoi Airport,47.7093,96.5258,5800,57,ULZ
ZMTL,small_airport,Tosontsengel Airport,48.73887,98.2941,5610,57,TNZ
LGKZ,medium_airport,Filippos Airport,40.28609848,21.84079933,2059,58,KZI
LTAR,small_airport,Sivas Nuri Demirağ Airport,39.813801,36.9035,5239,58,VAS
VTCH,medium_airport,Mae Hong Son Airport,19.30130005,97.97579956,929,58,HGN
VTCI,small_airport,Mae Hong Son Airport,19.37199974,98.43699646,1271,58,PYY
LTBU,medium_airport,Tekirdağ Çorlu Airport,41.13819885,27.91909981,574,59,TEQ
MN-MXW,small_airport,Mandalgobi Airport,45.73809814,106.2689972,4550,59,MXW
UKHS,small_airport,Sumy Airport,50.85829926,34.76250076,594,59,UMY
VVCM,medium_airport,Cà Mau Airport,9.177667,105.177778,6,59,CAH
LTAW,medium_airport,Tokat Airport,40.30743027,36.36740875,1831,60,TJK
VTPI,medium_airport,Takhli Airport,15.27729988,100.2959976,107,60,TKH
VVDN,large_airport,Da Nang International Airport,16.04389954,108.1989975,33,60,DAD
DTTX,medium_airport,Sfax Thyna International Airport,34.7179985,10.69099998,85,61,SFA
ENY,medium_airport,Yan'an Nanniwan Airport,36.479413,109.464083,,61,ENY
LJLJ,large_airport,Ljubljana Jože Pučnik Airport,46.223701,14.4576,1273,61,LJU
LTCG,large_airport,Trabzon International Airport,40.99509811,39.78969955,104,61,TZX
VVCI,medium_airport,Cat Bi International Airport,20.81940079,106.7249985,6,61,HPH
ZBLL,medium_airport,Lüliang Airport,37.683333,111.142778,,61,LLV
ZBYC,small_airport,Yuncheng Guangong Airport,35.116391,111.0313889,1242,61,YCU
ZLAK,small_airport,Ankang Fuqiang Airport,32.75696,108.87338,1209,61,AKA
ZLHZ,small_airport,Hanzhong Chenggu Airport,33.134136,107.206014,,61,HZG
ZLSN,medium_airport,Xi'an Xiguan Airport,34.376701,109.120003,,61,SIA
ZLXY,large_airport,Xi'an Xianyang International Airport,34.447102,108.751999,1572,61,XIY
ZLYL,small_airport,Yulin Yuyang Airport,38.35971,109.590927,,61,UYN
ZMCD,medium_airport,Choibalsan Airport,48.13570023,114.6460037,2457,61,COQ
CN-0130,medium_airport,Tianshui Maijishan Airport,34.559399,105.860001,3590,62,THQ
CN-0143,medium_airport,Zhangye Ganzhou Airport,38.80189896,100.6750031,5280,62,YZY
JIC,small_airport,Jinchuan Airport,38.54222222,102.3483333,4740,62,JIC
LIQN,small_airport,Rieti Airport,42.4272,12.8517,1278,62,QRT
LIRA,large_airport,Ciampino–G. B. Pastine International Airport,41.7994,12.5949,427,62,CIA
LIRF,large_airport,Leonardo da Vinci–Fiumicino Airport,41.8002778,12.2388889,13,62,FCO
LIRL,medium_airport,Latina Air Base,41.5424,12.909,94,62,QLT
ZLDH,medium_airport,Dunhuang Airport,40.16109848,94.80919647,,62,DNH
ZLJQ,medium_airport,Jiayuguan Airport,39.856899,98.3414,5112,62,JGN
